Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
LY,396,2024-03-17 17:50:00,2024-03-17 17:45:00,A,MAD,MADRID,SPAIN,3,LANDED
6H,711,2024-03-17 17:20:00,2024-03-17 17:46:00,D,VAR,VARNA,BULGARIA,3,DEPARTED
IZ,337,2024-03-17 16:55:00,2024-03-17 17:47:00,D,MXP,MILAN,ITALY,3,DEPARTED
AM,7866,2024-03-17 17:05:00,2024-03-17 17:54:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AR,7873,2024-03-17 17:05:00,2024-03-17 17:54:00,D,MAD,MADRID,SPAIN,3,DEPARTED
IB,2396,2024-03-17 17:05:00,2024-03-17 17:54:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,397,2024-03-17 17:05:00,2024-03-17 17:54:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,5109,2024-03-17 17:30:00,2024-03-17 18:01:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
IZ,281,2024-03-17 17:20:00,2024-03-17 18:09:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,2523,2024-03-17 17:45:00,2024-03-17 18:12:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,351,2024-03-17 17:10:00,2024-03-17 18:14:00,D,MUC,MUNICH,GERMANY,3,DEPARTED
LY,2367,2024-03-17 17:10:00,2024-03-17 18:15:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
AR,7879,2024-03-17 18:00:00,2024-03-17 18:25:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,383,2024-03-17 18:00:00,2024-03-17 18:25:00,D,FCO,ROME,ITALY,3,DEPARTED
TP,8900,2024-03-17 18:00:00,2024-03-17 18:25:00,D,FCO,ROME,ITALY,3,DEPARTED
IB,2390,2024-03-17 17:55:00,2024-03-17 18:27:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,391,2024-03-17 17:55:00,2024-03-17 18:27:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
BZ,704,2024-03-17 18:20:00,2024-03-17 18:35:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LX,253,2024-03-17 18:20:00,2024-03-17 18:36:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
6H,721,2024-03-17 18:00:00,2024-03-17 18:38:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
5F,447,2024-03-17 18:55:00,2024-03-17 18:45:00,A,RMO,CHISINAU,MOLDOVA,3,LANDED
IZ,162,2024-03-17 19:00:00,2024-03-17 18:49:00,A,LCA,LARNACA,CYPRUS,3,LANDED
6H,726,2024-03-17 18:55:00,2024-03-17 18:52:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
LY,5101,2024-03-17 18:10:00,2024-03-17 18:53:00,D,WAW,WARSAW,POLAND,3,DEPARTED
6H,142,2024-03-17 19:15:00,2024-03-17 18:56:00,A,GNB,GRENOBLE,FRANCE,3,LANDED
IZ,363,2024-03-17 18:35:00,2024-03-17 18:59:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
LY,571,2024-03-17 18:20:00,2024-03-17 19:01:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,342,2024-03-17 19:10:00,2024-03-17 19:07:00,A,GVA,GENEVA,SWITZERLAND,3,LANDED
LY,5108,2024-03-17 19:20:00,2024-03-17 19:27:00,A,TBS,TBILISI,GEORGIA,3,LANDED
LY,543,2024-03-17 19:15:00,2024-03-17 19:30:00,D,ATH,ATHENS,GREECE,3,DEPARTED
IZ,822,2024-03-17 19:05:00,2024-03-17 19:52:00,A,ETM,RAMON,ISRAEL,3,LANDED
AI,139,2024-03-17 19:25:00,2024-03-17 19:57:00,A,DEL,NEW DELHI,INDIA,3,LANDED
AA,9259,2024-03-17 20:00:00,2024-03-17 20:01:00,A,CDG,PARIS,FRANCE,3,LANDED
AM,7862,2024-03-17 20:00:00,2024-03-17 20:01:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,324,2024-03-17 20:00:00,2024-03-17 20:01:00,A,CDG,PARIS,FRANCE,3,LANDED
SK,3160,2024-03-17 20:00:00,2024-03-17 20:01:00,A,CDG,PARIS,FRANCE,3,LANDED
U8,102,2024-03-17 20:20:00,2024-03-17 20:12:00,A,LCA,LARNACA,CYPRUS,3,LANDED
LY,612,2024-03-17 20:35:00,2024-03-17 20:14:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
S7,4483,2024-03-17 20:35:00,2024-03-17 20:14:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
6H,891,2024-03-17 20:00:00,2024-03-17 20:16:00,D,TBS,TBILISI,GEORGIA,3,DEPARTED
IZ,827,2024-03-17 19:50:00,2024-03-17 20:17:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
5F,448,2024-03-17 20:00:00,2024-03-17 20:20:00,D,RMO,CHISINAU,MOLDOVA,3,DEPARTED
AA,9260,2024-03-17 21:05:00,2024-03-17 20:36:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,316,2024-03-17 21:05:00,2024-03-17 20:36:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
W4,8287,2024-03-17 20:55:00,2024-03-17 20:52:00,A,FCO,ROME,ITALY,3,LANDED
LY,5133,2024-03-17 20:30:00,2024-03-17 20:58:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
LY,974,2024-03-17 21:25:00,2024-03-17 21:29:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
LY,5130,2024-03-17 22:05:00,2024-03-17 21:59:00,A,RMO,CHISINAU,MOLDOVA,3,LANDED
6H,723,2024-03-17 21:50:00,2024-03-17 22:09:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
W4,8288,2024-03-17 21:55:00,2024-03-17 22:16:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,081,2024-03-17 22:00:00,2024-03-17 22:21:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
QF,5020,2024-03-17 22:00:00,2024-03-17 22:21:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
TG,4584,2024-03-17 22:00:00,2024-03-17 22:21:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
VN,3298,2024-03-17 22:00:00,2024-03-17 22:21:00,D,BKK,BANGKOK,THAILAND,3,DEPARTED
IZ,828,2024-03-17 22:15:00,2024-03-17 22:34:00,A,ETM,RAMON,ISRAEL,3,LANDED
LY,084,2024-03-17 22:50:00,2024-03-17 22:37:00,A,BKK,BANGKOK,THAILAND,3,LANDED
QF,5019,2024-03-17 22:50:00,2024-03-17 22:37:00,A,BKK,BANGKOK,THAILAND,3,LANDED
TG,4585,2024-03-17 22:50:00,2024-03-17 22:37:00,A,BKK,BANGKOK,THAILAND,3,LANDED
VN,3295,2024-03-17 22:50:00,2024-03-17 22:37:00,A,BKK,BANGKOK,THAILAND,3,LANDED
WZ,015,2024-03-17 22:45:00,2024-03-17 22:42:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
IZ,296,2024-03-17 22:15:00,2024-03-17 22:48:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
6H,712,2024-03-17 23:10:00,2024-03-17 23:07:00,A,VAR,VARNA,BULGARIA,3,LANDED
RO,2153,2024-03-17 23:20:00,2024-03-17 23:11:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
H7,457,2024-03-17 22:00:00,2024-03-17 23:13:00,A,RMO,CHISINAU,MOLDOVA,3,LANDED
IZ,418,2024-03-17 21:20:00,2024-03-17 23:33:00,A,TBS,TBILISI,GEORGIA,3,LANDED
AI,140,2024-03-17 21:10:00,2024-03-17 23:43:00,D,DEL,NEW DELHI,INDIA,3,DEPARTED
WZ,9015,2024-03-17 23:50:00,2024-03-17 23:50:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,CANCELED
LY,5134,2024-03-17 23:40:00,2024-03-17 23:52:00,A,LCA,LARNACA,CYPRUS,3,LANDED
LY,5110,2024-03-17 23:50:00,2024-03-18 00:11:00,A,TBS,TBILISI,GEORGIA,3,LANDED
ET,404,2024-03-18 00:35:00,2024-03-18 00:14:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
LY,8804,2024-03-18 00:35:00,2024-03-18 00:14:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,LANDED
B6,6481,2024-03-18 00:05:00,2024-03-18 00:20:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
DL,7441,2024-03-18 00:05:00,2024-03-18 00:20:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
LY,025,2024-03-18 00:05:00,2024-03-18 00:20:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
RO,2154,2024-03-18 00:20:00,2024-03-18 00:25:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,544,2024-03-18 00:25:00,2024-03-18 00:29:00,A,ATH,ATHENS,GREECE,3,LANDED
H7,458,2024-03-17 23:00:00,2024-03-18 00:32:00,D,RMO,CHISINAU,MOLDOVA,3,DEPARTED
6H,722,2024-03-18 00:10:00,2024-03-18 00:32:00,A,SOF,SOFIA,BULGARIA,3,LANDED
LY,364,2024-03-18 00:35:00,2024-03-18 00:39:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
BZ,461,2024-03-18 00:45:00,2024-03-18 00:51:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
WZ,016,2024-03-18 00:05:00,2024-03-18 00:52:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
WZ,9016,2024-03-18 01:00:00,2024-03-18 01:00:00,D,AER,SOCHI,RUSSIAN FEDERATION,3,CANCELED
AM,7869,2024-03-18 00:45:00,2024-03-18 01:01:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AR,7853,2024-03-18 00:45:00,2024-03-18 01:01:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
B6,6451,2024-03-18 00:45:00,2024-03-18 01:01:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
DL,7424,2024-03-18 00:45:00,2024-03-18 01:01:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
LY,001,2024-03-18 00:45:00,2024-03-18 01:01:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AM,7875,2024-03-18 00:45:00,2024-03-18 01:04:00,D,LAX,LOS ANGELES,UNITED STATES,3,DEPARTED
B6,6461,2024-03-18 00:45:00,2024-03-18 01:04:00,D,LAX,LOS ANGELES,UNITED STATES,3,DEPARTED
DL,7428,2024-03-18 00:45:00,2024-03-18 01:04:00,D,LAX,LOS ANGELES,UNITED STATES,3,DEPARTED
LY,005,2024-03-18 00:45:00,2024-03-18 01:04:00,D,LAX,LOS ANGELES,UNITED STATES,3,DEPARTED
LY,572,2024-03-18 00:50:00,2024-03-18 01:10:00,A,OTP,BUCHAREST,ROMANIA,3,LANDED
LY,614,2024-03-18 00:20:00,2024-03-18 01:18:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
S7,4485,2024-03-18 00:20:00,2024-03-18 01:18:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,LANDED
AR,7851,2024-03-18 01:00:00,2024-03-18 01:19:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
B6,6467,2024-03-18 01:00:00,2024-03-18 01:19:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
DL,7437,2024-03-18 01:00:00,2024-03-18 01:19:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
LY,017,2024-03-18 01:00:00,2024-03-18 01:19:00,D,MIA,MIAMI,UNITED STATES,3,DEPARTED
B6,6483,2024-03-18 01:00:00,2024-03-18 01:21:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
DL,7443,2024-03-18 01:00:00,2024-03-18 01:21:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
LY,027,2024-03-18 01:00:00,2024-03-18 01:21:00,D,EWR,NEWARK,UNITED STATES,3,DEPARTED
LY,092,2024-03-18 00:15:00,2024-03-18 01:24:00,A,NRT,TOKYO,JAPAN,3,LANDED
LY,2368,2024-03-18 00:55:00,2024-03-18 01:40:00,A,BUD,BUDAPEST,HUNGARY,3,LANDED
ET,405,2024-03-18 01:30:00,2024-03-18 01:42:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,8807,2024-03-18 01:30:00,2024-03-18 01:42:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,DEPARTED
LY,344,2024-03-18 02:10:00,2024-03-18 02:05:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
SK,3190,2024-03-18 02:10:00,2024-03-18 02:05:00,A,ZRH,ZURICH,SWITZERLAND,3,LANDED
LY,2374,2024-03-18 02:20:00,2024-03-18 02:14:00,A,BER,BERLIN,GERMANY,3,LANDED
SK,3156,2024-03-18 02:20:00,2024-03-18 02:14:00,A,BER,BERLIN,GERMANY,3,LANDED
6H,892,2024-03-18 02:25:00,2024-03-18 02:20:00,A,TBS,TBILISI,GEORGIA,3,LANDED
AR,7878,2024-03-18 02:15:00,2024-03-18 02:22:00,A,FCO,ROME,ITALY,3,LANDED
LY,284,2024-03-18 02:15:00,2024-03-18 02:22:00,A,FCO,ROME,ITALY,3,LANDED
TP,8939,2024-03-18 02:15:00,2024-03-18 02:22:00,A,FCO,ROME,ITALY,3,LANDED
LY,2524,2024-03-18 02:45:00,2024-03-18 02:24:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
LY,288,2024-03-18 02:10:00,2024-03-18 02:33:00,A,MXP,MILAN,ITALY,3,LANDED
SK,3182,2024-03-18 02:10:00,2024-03-18 02:33:00,A,MXP,MILAN,ITALY,3,LANDED
LY,352,2024-03-18 02:10:00,2024-03-18 02:46:00,A,MUC,MUNICH,GERMANY,3,LANDED
SK,3178,2024-03-18 02:10:00,2024-03-18 02:46:00,A,MUC,MUNICH,GERMANY,3,LANDED
LY,5408,2024-03-18 02:45:00,2024-03-18 02:50:00,A,WAW,WARSAW,POLAND,3,LANDED
AM,7850,2024-03-18 02:55:00,2024-03-18 03:13:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
LY,336,2024-03-18 02:55:00,2024-03-18 03:13:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
SK,3152,2024-03-18 02:55:00,2024-03-18 03:13:00,A,AMS,AMSTERDAM,NETHERLANDS,3,LANDED
OS,859,2024-03-18 03:35:00,2024-03-18 03:23:00,A,VIE,VIENNA,AUSTRIA,3,LANDED
A3,928,2024-03-18 03:00:00,2024-03-18 03:38:00,A,ATH,ATHENS,GREECE,3,LANDED
FB,1528,2024-03-18 03:00:00,2024-03-18 03:38:00,A,ATH,ATHENS,GREECE,3,LANDED
6H,724,2024-03-18 04:00:00,2024-03-18 03:47:00,A,SOF,SOFIA,BULGARIA,3,LANDED
LY,376,2024-03-18 03:25:00,2024-03-18 03:50:00,A,LIS,LISBON,PORTUGAL,3,LANDED
TP,8913,2024-03-18 03:25:00,2024-03-18 03:50:00,A,LIS,LISBON,PORTUGAL,3,LANDED
AM,7854,2024-03-18 03:55:00,2024-03-18 03:53:00,A,CDG,PARIS,FRANCE,3,LANDED
LY,326,2024-03-18 03:55:00,2024-03-18 03:53:00,A,CDG,PARIS,FRANCE,3,LANDED
SK,3158,2024-03-18 03:55:00,2024-03-18 03:53:00,A,CDG,PARIS,FRANCE,3,LANDED
LO,151,2024-03-18 03:45:00,2024-03-18 04:14:00,A,WAW,WARSAW,POLAND,3,LANDED
LY,9256,2024-03-18 03:45:00,2024-03-18 04:14:00,A,WAW,WARSAW,POLAND,3,LANDED
IB,2391,2024-03-18 04:05:00,2024-03-18 04:17:00,A,BCN,BARCELONA,SPAIN,3,LANDED
LY,392,2024-03-18 04:05:00,2024-03-18 04:17:00,A,BCN,BARCELONA,SPAIN,3,LANDED
QS,1286,2024-03-18 04:35:00,2024-03-18 04:22:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
IZ,282,2024-03-18 04:35:00,2024-03-18 04:25:00,A,PRG,PRAGUE,CZECH REPUBLIC,3,LANDED
AM,7878,2024-03-18 04:20:00,2024-03-18 04:35:00,A,MAD,MADRID,SPAIN,3,LANDED
AR,7870,2024-03-18 04:20:00,2024-03-18 04:35:00,A,MAD,MADRID,SPAIN,3,LANDED
IB,2397,2024-03-18 04:20:00,2024-03-18 04:35:00,A,MAD,MADRID,SPAIN,3,LANDED
LY,398,2024-03-18 04:20:00,2024-03-18 04:35:00,A,MAD,MADRID,SPAIN,3,LANDED
AA,9267,2024-03-18 05:05:00,2024-03-18 04:46:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
AM,7876,2024-03-18 05:05:00,2024-03-18 04:46:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
LY,318,2024-03-18 05:05:00,2024-03-18 04:46:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
SK,3174,2024-03-18 05:05:00,2024-03-18 04:46:00,A,LHR,LONDON,UNITED KINGDOM,3,LANDED
BZ,251,2024-03-18 05:05:00,2024-03-18 05:19:00,A,BCN,BARCELONA,SPAIN,3,LANDED
A3,929,2024-03-18 05:15:00,2024-03-18 05:31:00,D,ATH,ATHENS,GREECE,3,DEPARTED
FB,1529,2024-03-18 05:15:00,2024-03-18 05:31:00,D,ATH,ATHENS,GREECE,3,DEPARTED
JU,7623,2024-03-18 05:15:00,2024-03-18 05:31:00,D,ATH,ATHENS,GREECE,3,DEPARTED
NH,5620,2024-03-18 05:20:00,2024-03-18 05:33:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
OS,860,2024-03-18 05:20:00,2024-03-18 05:33:00,D,VIE,VIENNA,AUSTRIA,3,DEPARTED
LO,152,2024-03-18 05:20:00,2024-03-18 05:43:00,D,WAW,WARSAW,POLAND,3,DEPARTED
LY,9255,2024-03-18 05:20:00,2024-03-18 05:43:00,D,WAW,WARSAW,POLAND,3,DEPARTED
QS,1287,2024-03-18 05:35:00,2024-03-18 05:52:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,DEPARTED
LY,004,2024-03-18 05:50:00,2024-03-18 05:58:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,082,2024-03-18 06:15:00,2024-03-18 06:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
QF,5021,2024-03-18 06:15:00,2024-03-18 06:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
TG,5483,2024-03-18 06:15:00,2024-03-18 06:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
VN,3299,2024-03-18 06:15:00,2024-03-18 06:00:00,A,BKK,BANGKOK,THAILAND,3,LANDED
AA,9262,2024-03-18 05:50:00,2024-03-18 06:07:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AM,7867,2024-03-18 05:50:00,2024-03-18 06:07:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,319,2024-03-18 05:50:00,2024-03-18 06:07:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3161,2024-03-18 05:50:00,2024-03-18 06:07:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AA,9263,2024-03-18 06:00:00,2024-03-18 06:09:00,D,MUC,MUNICH,GERMANY,3,DEPARTED
LY,353,2024-03-18 06:00:00,2024-03-18 06:09:00,D,MUC,MUNICH,GERMANY,3,DEPARTED
AR,7850,2024-03-18 06:45:00,2024-03-18 06:13:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
B6,6468,2024-03-18 06:45:00,2024-03-18 06:13:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
DL,7438,2024-03-18 06:45:00,2024-03-18 06:13:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
LY,018,2024-03-18 06:45:00,2024-03-18 06:13:00,A,MIA,MIAMI,UNITED STATES,3,LANDED
BZ,702,2024-03-18 06:00:00,2024-03-18 06:15:00,D,ATH,ATHENS,GREECE,3,DEPARTED
LY,357,2024-03-18 06:00:00,2024-03-18 06:18:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
SK,3165,2024-03-18 06:00:00,2024-03-18 06:18:00,D,FRA,FRANKFURT,GERMANY,3,DEPARTED
LY,2371,2024-03-18 06:00:00,2024-03-18 06:20:00,D,BER,BERLIN,GERMANY,3,DEPARTED
SK,3157,2024-03-18 06:00:00,2024-03-18 06:20:00,D,BER,BERLIN,GERMANY,3,DEPARTED
LY,345,2024-03-18 06:10:00,2024-03-18 06:25:00,D,GVA,GENEVA,SWITZERLAND,3,DEPARTED
AR,7877,2024-03-18 06:10:00,2024-03-18 06:28:00,D,FCO,ROME,ITALY,3,DEPARTED
LY,385,2024-03-18 06:10:00,2024-03-18 06:28:00,D,FCO,ROME,ITALY,3,DEPARTED
SK,3167,2024-03-18 06:10:00,2024-03-18 06:28:00,D,FCO,ROME,ITALY,3,DEPARTED
TP,8898,2024-03-18 06:10:00,2024-03-18 06:28:00,D,FCO,ROME,ITALY,3,DEPARTED
AM,7864,2024-03-18 05:55:00,2024-03-18 06:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,337,2024-03-18 05:55:00,2024-03-18 06:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
SK,3155,2024-03-18 05:55:00,2024-03-18 06:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
LY,024,2024-03-18 07:20:00,2024-03-18 06:41:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
IB,2392,2024-03-18 06:30:00,2024-03-18 06:43:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
LY,393,2024-03-18 06:30:00,2024-03-18 06:43:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
IZ,801,2024-03-18 06:30:00,2024-03-18 06:45:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
LY,541,2024-03-18 06:50:00,2024-03-18 06:56:00,D,ATH,ATHENS,GREECE,3,DEPARTED
AA,9265,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AM,7879,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
AR,7871,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
IB,2394,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,395,2024-03-18 06:15:00,2024-03-18 07:01:00,D,MAD,MADRID,SPAIN,3,DEPARTED
LY,381,2024-03-18 06:50:00,2024-03-18 07:03:00,D,MXP,MILAN,ITALY,3,DEPARTED
SK,3185,2024-03-18 06:50:00,2024-03-18 07:03:00,D,MXP,MILAN,ITALY,3,DEPARTED
TP,8910,2024-03-18 06:50:00,2024-03-18 07:03:00,D,MXP,MILAN,ITALY,3,DEPARTED
LY,573,2024-03-18 07:00:00,2024-03-18 07:17:00,D,OTP,BUCHAREST,ROMANIA,3,DEPARTED
LY,2365,2024-03-18 07:05:00,2024-03-18 07:19:00,D,BUD,BUDAPEST,HUNGARY,3,DEPARTED
IZ,413,2024-03-18 07:00:00,2024-03-18 07:22:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
B6,6484,2024-03-18 06:35:00,2024-03-18 07:32:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
DL,7444,2024-03-18 06:35:00,2024-03-18 07:32:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,028,2024-03-18 06:35:00,2024-03-18 07:32:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,5119,2024-03-18 07:15:00,2024-03-18 07:36:00,D,KRK,KRAKOW,POLAND,3,DEPARTED
UA,084,2024-03-18 08:20:00,2024-03-18 07:50:00,A,EWR,NEWARK,UNITED STATES,3,LANDED
LY,311,2024-03-18 07:00:00,2024-03-18 07:55:00,D,LTN,LONDON LUTON,UNITED KINGDOM,3,DEPARTED
LY,347,2024-03-18 07:30:00,2024-03-18 07:57:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
SK,3189,2024-03-18 07:30:00,2024-03-18 07:57:00,D,ZRH,ZURICH,SWITZERLAND,3,DEPARTED
LY,551,2024-03-18 07:30:00,2024-03-18 07:59:00,D,SOF,SOFIA,BULGARIA,3,DEPARTED
6H,043,2024-03-18 07:30:00,2024-03-18 08:01:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
6H,661,2024-03-18 07:20:00,2024-03-18 08:03:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,DEPARTED
IZ,803,2024-03-18 07:50:00,2024-03-18 08:05:00,D,ETM,RAMON,ISRAEL,3,DEPARTED
BZ,252,2024-03-18 08:00:00,2024-03-18 08:09:00,D,BCN,BARCELONA,SPAIN,3,DEPARTED
6H,885,2024-03-18 08:10:00,2024-03-18 08:19:00,D,BUS,BATUMI,GEORGIA,3,DEPARTED
LY,611,2024-03-18 08:20:00,2024-03-18 08:26:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
S7,4482,2024-03-18 08:20:00,2024-03-18 08:26:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,DEPARTED
IZ,511,2024-03-18 07:55:00,2024-03-18 08:30:00,D,AMS,AMSTERDAM,NETHERLANDS,3,DEPARTED
IZ,802,2024-03-18 08:45:00,2024-03-18 08:45:00,A,ETM,RAMON,ISRAEL,3,LANDED
EK,2369,2024-03-18 08:55:00,2024-03-18 08:53:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
FZ,1549,2024-03-18 08:55:00,2024-03-18 08:53:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,LANDED
AM,7885,2024-03-18 09:00:00,2024-03-18 09:26:00,D,CDG,PARIS,FRANCE,3,DEPARTED
LY,323,2024-03-18 09:00:00,2024-03-18 09:26:00,D,CDG,PARIS,FRANCE,3,DEPARTED
SK,3163,2024-03-18 09:00:00,2024-03-18 09:26:00,D,CDG,PARIS,FRANCE,3,DEPARTED
AA,9261,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
AM,7863,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
LY,315,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
SK,3181,2024-03-18 09:15:00,2024-03-18 09:41:00,D,LHR,LONDON,UNITED KINGDOM,3,DEPARTED
A4,5025,2024-03-18 10:05:00,2024-03-18 09:44:00,A,AER,SOCHI,RUSSIAN FEDERATION,3,LANDED
U8,103,2024-03-18 09:30:00,2024-03-18 09:47:00,D,LCA,LARNACA,CYPRUS,3,DEPARTED
LY,003,2024-03-18 08:45:00,2024-03-18 09:50:00,D,JFK,NEW YORK,UNITED STATES,3,DEPARTED
AM,7868,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
AR,7852,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
B6,6450,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
DL,7425,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
LY,002,2024-03-18 10:20:00,2024-03-18 09:54:00,A,JFK,NEW YORK,UNITED STATES,3,LANDED
IZ,804,2024-03-18 09:55:00,2024-03-18 09:56:00,A,ETM,RAMON,ISRAEL,3,LANDED
